state_fip,county_fip,county_name
17,73,Atkinson township
17,73,Burns township
17,73,Cambridge township
17,73,Clover township
17,73,Colona township
17,73,Cornwall township
17,73,Edford township
17,73,Galva township
17,73,Geneseo township
17,73,Hanna township
17,73,Kewanee township
17,73,Loraine township
17,73,Lynn township
17,73,Munson township
17,73,Osco township
17,73,Oxford township
17,73,Phenix township
17,73,Weller township
17,73,Western township
17,73,Wethersfield township
17,73,Yorktown township
17,75,Artesia township
17,75,Ash Grove township
17,75,Ashkum township
17,75,Beaver township
17,75,Beaverville township
17,75,Belmont township
17,75,Chebanse township
17,75,Concord township
17,75,Crescent township
17,75,Danforth township
17,75,Douglas township
17,75,Fountain Creek township
17,75,Iroquois township
17,75,Loda township
17,75,Lovejoy township
17,75,Martinton township
17,75,Middleport township
17,75,Milford township
17,75,Milks Grove township
17,75,Onarga township
17,75,Papineau township
17,75,Pigeon Grove township
17,75,Prairie Green township
17,75,Ridgeland township
17,75,Sheldon township
17,75,Stockland township
17,77,Bradley township
17,77,Carbondale township
17,77,Degognia township
17,77,De Soto township
17,77,Elk township
17,77,Fountain Bluff township
17,77,Grand Tower township
17,77,Kinkaid township
17,77,Levan township
17,77,Makanda township
17,77,Murphysboro township
17,77,Ora township
17,77,Pomona township
17,77,Sand Ridge township
17,77,Somerset township
17,77,Vergennes township
17,79,Crooked Creek township
17,79,Fox township
17,79,Grandville township
17,79,Grove township
17,79,Hunt City township
17,79,North Muddy township
17,79,Ste. Marie township
17,79,Smallwood township
17,79,South Muddy township
17,79,Wade township
17,79,Willow Hill township
17,81,Bald Hill township
17,81,Blissville township
17,81,Casner township
17,81,Dodds township
17,81,Elk Prairie township
17,81,Farrington township
17,81,Field township
17,81,Grand Prairie township
17,81,McClellan township
17,81,Moores Prairie township
17,81,Mount Vernon township
17,81,Pendleton township
17,81,Rome township
17,81,Shiloh township
17,81,Spring Garden township
17,81,Webber township
17,83,Elsah township
17,83,English township
17,83,Fidelity township
17,83,Jersey township
17,83,Mississippi township
17,83,Otter Creek township
17,83,Piasa township
17,83,Quarry township
17,83,Richwood township
17,83,Rosedale township
17,83,Ruyle township
17,85,Apple River township
17,85,Berreman township
17,85,Council Hill township
17,85,Derinda township
17,85,Dunleith township
17,85,East Galena township
17,85,Elizabeth township
17,85,Guilford township
17,85,Hanover township
17,85,Menominee township
17,85,Nora township
17,85,Pleasant Valley township
17,85,Rawlins township
17,85,Rice township
17,85,Rush township
17,85,Scales Mound township
17,85,Stockton township
17,85,Thompson township
17,85,Vinegar Hill township
17,85,Wards Grove township
17,85,Warren township
17,85,West Galena township
17,85,Woodbine township
17,89,Aurora township
17,89,Batavia township
17,89,Big Rock township
17,89,Blackberry township
17,89,Burlington township
17,89,Campton township
17,89,Dundee township
17,89,Elgin township
17,89,Geneva township
17,89,Hampshire township
17,89,Kaneville township
17,89,Plato township
17,89,Rutland township
17,89,St. Charles township
17,89,Sugar Grove township
17,89,Virgil township
17,91,Aroma township
17,91,Bourbonnais township
17,91,Essex township
17,91,Ganeer township
17,91,Kankakee township
17,91,Limestone township
17,91,Manteno township
17,91,Momence township
17,91,Norton township
17,91,Otto township
17,91,Pembroke township
17,91,Pilot township
17,91,Rockville township
17,91,St. Anne township
17,91,Salina township
17,91,Sumner township
17,91,Yellowhead township
17,93,Big Grove township
17,93,Bristol township
17,93,Fox township
17,93,Kendall township
17,93,Lisbon township
17,93,Little Rock township
17,93,Na-Au-Say township
17,93,Oswego township
17,93,Seward township
17,95,Cedar township
17,95,Chestnut township
17,95,Copley township
17,95,Elba township
17,95,Galesburg township
17,95,Galesburg City township
17,95,Haw Creek township
17,95,Henderson township
17,95,Indian Point township
17,95,Knox township
17,95,Lynn township
17,95,Maquon township
17,95,Ontario township
17,95,Orange township
17,95,Persifer township
17,95,Rio township
17,95,Salem township
17,95,Sparta township
17,95,Truro township
17,95,Victoria township
17,95,Walnut Grove township
17,97,Antioch township
17,97,Avon township
17,97,Benton township
17,97,Cuba township
17,97,Ela township
17,97,Fremont township
17,97,Grant township
17,97,Lake Villa township
17,97,Libertyville township
17,97,Moraine township
17,97,Newport township
17,97,Shields township
17,97,Vernon township
17,97,Warren township
17,97,Wauconda township
17,97,Waukegan township
17,97,West Deerfield township
17,97,Zion township
17,99,Adams township
17,99,Allen township
17,99,Brookfield township
17,99,Bruce township
17,99,Dayton township
17,99,Deer Park township
17,99,Dimmick township
17,99,Eagle township
17,99,Earl township
17,99,Eden township
17,99,Fall River township
17,99,Farm Ridge township
17,99,Freedom township
17,99,Grand Rapids township
17,99,Groveland township
17,99,Hope township
17,99,LaSalle township
17,99,Manlius township
17,99,Mendota township
17,99,Meriden township
17,99,Miller township
17,99,Mission township
17,99,Northville township
17,99,Ophir township
17,99,Osage township
17,99,Ottawa township
17,99,Otter Creek township
17,99,Peru township
17,99,Richland township
17,99,Rutland township
17,99,Serena township
17,99,South Ottawa township
17,99,Troy Grove township
17,99,Utica township
17,99,Vermillion township
17,99,Wallace township
17,99,Waltham township
17,101,Allison township
17,101,Bond township
17,101,Bridgeport township
17,101,Christy township
17,101,Denison township
17,101,Lawrence township
17,101,Lukin township
17,101,Petty township
17,101,Russell township
17,103,Alto township
17,103,Amboy township
17,103,Ashton township
17,103,Bradford township
17,103,Brooklyn township
17,103,Dixon township
17,103,East Grove township
17,103,Franklin Grove township
17,103,Hamilton township
17,103,Harmon township
17,103,Lee Center township
17,103,Marion township
17,103,May township
17,103,Nachusa township
17,103,Nelson township
17,103,Palmyra township
17,103,Reynolds township
17,103,South Dixon township
17,103,Sublette township
17,103,Viola township
17,103,Willow Creek township
17,103,Wyoming township
17,105,Amity township
17,105,Avoca township
17,105,Belle Prairie township
17,105,Broughton township
17,105,Charlotte township
17,105,Chatsworth township
17,105,Dwight township
17,105,Eppards Point township
17,105,Esmen township
17,105,Fayette township
17,105,Forrest township
17,105,Germanville township
17,105,Indian Grove township
17,105,Long Point township
17,105,Nebraska township
17,105,Nevada township
17,105,Newtown township
17,105,Odell township
17,105,Owego township
17,105,Pike township
17,105,Pleasant Ridge township
17,105,Pontiac township
17,105,Reading township
17,105,Rooks Creek township
17,105,Round Grove township
17,105,Saunemin township
17,105,Sullivan township
17,105,Sunbury township
17,105,Union township
17,105,Waldo township
17,107,Aetna township
17,107,Atlanta township
17,107,Broadwell township
17,107,Chester township
17,107,Corwin township
17,107,East Lincoln township
17,107,Elkhart township
17,107,Eminence township
17,107,Hurlbut township
17,107,Laenna township
17,107,Lake Fork township
17,107,Mount Pulaski township
17,107,Oran township
17,107,Orvil township
17,107,Prairie Creek township
17,107,Sheridan township
17,107,West Lincoln township
17,109,Bethel township
17,109,Blandinsville township
17,109,Bushnell township
17,109,Chalmers township
17,109,Colchester township
17,109,Eldorado township
17,109,Emmet township
17,109,Hire township
17,109,Industry township
17,109,Lamoine township
17,109,Macomb township
17,109,Macomb City township
17,109,Mound township
17,109,New Salem township
17,109,Prairie City township
17,109,Sciota township
17,109,Scotland township
17,109,Tennessee township
17,109,Walnut Grove township
17,111,Alden township
17,111,Algonquin township
17,111,Burton township
17,111,Chemung township
17,111,Coral township
17,111,Dorr township
17,111,Dunham township
17,111,Grafton township
17,111,Greenwood township
17,111,Hartland township
17,111,Hebron township
17,111,McHenry township
17,111,Marengo township
17,111,Nunda township
17,111,Richmond township
17,111,Riley township
17,111,Seneca township
17,113,Allin township
17,113,Anchor township
17,113,Arrowsmith township
17,113,Bellflower township
17,113,Bloomington township
17,113,Bloomington City township
17,113,Blue Mound township
17,113,Cheney's Grove township
17,113,Chenoa township
17,113,Cropsey township
17,113,Dale township
17,113,Danvers township
17,113,Dawson township
17,113,Downs township
17,113,Dry Grove township
17,113,Empire township
17,113,Funks Grove township
17,113,Gridley township
17,113,Hudson township
17,113,Lawndale township
17,113,Lexington township
17,113,Martin township
17,113,Money Creek township
17,113,Mount Hope township
17,113,Normal township
17,113,Old Town township
17,113,Randolph township
17,113,Towanda township
17,113,West township
17,113,White Oak township
17,113,Yates township
17,115,Austin township
17,115,Blue Mound township
17,115,Decatur township
17,115,Friends Creek township
17,115,Harristown township
17,115,Hickory Point township
17,115,Illini township
17,115,Long Creek township
17,115,Maroa township
17,115,Mount Zion township
17,115,Niantic township
17,115,Oakley township
17,115,Pleasant View township
17,115,South Macon township
17,115,South Wheatland township
17,115,Whitmore township
17,117,Barr township
17,117,Bird township
17,117,Brighton township
17,117,Brushy Mound township
17,117,Bunker Hill township
17,117,Cahokia township
17,117,Carlinville township
17,117,Chesterfield township
17,117,Dorchester township
17,117,Gillespie township
17,117,Girard township
17,117,Hillyard township
17,117,Honey Point township
17,117,Mount Olive township
17,117,Nilwood township
17,117,North Otter township
17,117,North Palmyra township
17,117,Polk township
17,117,Scottville township
17,117,Shaws Point township
17,117,Shipman township
17,117,South Otter township
17,117,South Palmyra township
17,117,Staunton township
17,117,Virden township
17,117,Western Mound township
17,119,Alhambra township
17,119,Alton township
17,119,Chouteau township
17,119,Collinsville township
17,119,Edwardsville township
17,119,Fort Russell township
17,119,Foster township
17,119,Godfrey township
17,119,Granite City township
17,119,Hamel township
17,119,Helvetia township
17,119,Jarvis township
17,119,Leef township
17,119,Marine township
17,119,Moro township
17,119,Nameoki township
17,119,New Douglas township
17,119,Olive township
17,119,Omphghent township
17,119,Pin Oak township
17,119,St. Jacob township
17,119,Saline township
17,119,Venice township
17,119,Wood River township
17,121,Alma township
17,121,Carrigan township
17,121,Centralia township
17,121,Foster township
17,121,Haines township
17,121,Iuka township
17,121,Kinmundy township
17,121,Meacham township
17,121,Odin township
17,121,Omega township
17,121,Patoka township
17,121,Raccoon township
17,121,Romine township
17,121,Salem township
17,121,Sandoval township
17,121,Stevenson township
17,121,Tonti township
17,123,Bell Plain township
17,123,Bennington township
17,123,Evans township
17,123,Henry township
17,123,Hopewell township
17,123,Lacon township
17,123,La Prairie township
17,123,Richland township
17,123,Roberts township
17,123,Saratoga township
17,123,Steuben township
17,123,Whitefield township
17,125,Allens Grove township
17,125,Bath township
17,125,Crane Creek township
17,125,Forest City township
17,125,Havana township
17,125,Kilbourne township
17,125,Lynchburg township
17,125,Manito township
17,125,Mason City township
17,125,Pennsylvania township
17,125,Quiver township
17,125,Salt Creek township
17,125,Sherman township
17,131,Abington township
17,131,Duncan township
17,131,Eliza township
17,131,Greene township
17,131,Keithsburg township
17,131,Mercer township
17,131,Millersburg township
17,131,New Boston township
17,131,North Henderson township
17,131,Ohio Grove township
17,131,Perryton township
17,131,Preemption township
17,131,Richland Grove township
17,131,Rivoli township
17,131,Suez township
17,135,Audubon township
17,135,Bois D'Arc township
17,135,Butler Grove township
17,135,East Fork township
17,135,Fillmore township
17,135,Grisham township
17,135,Harvel township
17,135,Hillsboro township
17,135,Irving township
17,135,Nokomis township
17,135,North Litchfield township
17,135,Pitman township
17,135,Raymond township
17,135,Rountree township
17,135,South Fillmore township
17,135,South Litchfield township
17,135,Walshville township
17,135,Witt township
17,135,Zanesville township
17,139,Dora township
17,139,East Nelson township
17,139,Jonathan Creek township
17,139,Lovington township
17,139,Lowe township
17,139,Marrowbone township
17,139,Sullivan township
17,139,Whitley township
17,141,Brookville township
17,141,Buffalo township
17,141,Byron township
17,141,Dement township
17,141,Eagle Point township
17,141,Flagg township
17,141,Forreston township
17,141,Grand Detour township
17,141,Lafayette township
17,141,Leaf River township
17,141,Lincoln township
17,141,Lynnville township
17,141,Marion township
17,141,Maryland township
17,141,Monroe township
17,141,Mount Morris township
17,141,Oregon-Nashua township
17,141,Pine Creek township
17,141,Pine Rock township
17,141,Rockvale township
17,141,Scott township
17,141,Taylor township
17,141,White Rock township
